        BT    Band20    Band21    Band22    Band23    Band24    Band25    Band26    Band27    Band28    Band29    Band31    Band32    Band33    Band34    Band35    Band36
     227.7   0.00892   0.01540   0.01499   0.01903   0.04661   0.05455   0.75159   1.02864   1.61358   2.37752   2.48700   2.48700   2.49241   2.47566   2.45967   2.43660
     227.8   0.00899   0.01551   0.01510   0.01916   0.04690   0.05488   0.75466   1.03252   1.61881   2.38353   2.49277   2.49277   2.49763   2.48073   2.46463   2.44142
     227.9   0.00905   0.01561   0.01520   0.01929   0.04719   0.05522   0.75774   1.03641   1.62406   2.38954   2.49854   2.49854   2.50286   2.48581   2.46960   2.44624
     228.0   0.00912   0.01572   0.01531   0.01942   0.04748   0.05556   0.76083   1.04032   1.62932   2.39557   2.50432   2.50432   2.50810   2.49090   2.47457   2.45107
     228.1   0.00919   0.01583   0.01542   0.01956   0.04778   0.05590   0.76393   1.04423   1.63460   2.40161   2.51011   2.51011   2.51335   2.49599   2.47954   2.45590
     228.2   0.00925   0.01594   0.01552   0.01969   0.04808   0.05624   0.76704   1.04816   1.63988   2.40765   2.51591   2.51591   2.51860   2.50109   2.48452   2.46074
     228.3   0.00932   0.01605   0.01563   0.01982   0.04838   0.05658   0.77016   1.05209   1.64518   2.41371   2.52172   2.52172   2.52385   2.50619   2.48951   2.46558
     228.4   0.00939   0.01616   0.01574   0.01996   0.04868   0.05693   0.77330   1.05604   1.65049   2.41977   2.52754   2.52754   2.52912   2.51130   2.49450   2.47043
     228.5   0.00945   0.01628   0.01585   0.02009   0.04898   0.05728   0.77644   1.06000   1.65581   2.42585   2.53336   2.53336   2.53439   2.51642   2.49950   2.47529
     228.6   0.00952   0.01639   0.01596   0.02023   0.04928   0.05763   0.77959   1.06398   1.66115   2.43193   2.53919   2.53919   2.53966   2.52154   2.50450   2.48015
     228.7   0.00959   0.01650   0.01607   0.02037   0.04959   0.05798   0.78275   1.06796   1.66650   2.43803   2.54504   2.54504   2.54495   2.52667   2.50951   2.48501
     228.8   0.00966   0.01662   0.01618   0.02051   0.04990   0.05833   0.78592   1.07195   1.67186   2.44414   2.55089   2.55089   2.55024   2.53180   2.51453   2.48988
     228.9   0.00973   0.01673   0.01629   0.02065   0.05020   0.05868   0.78910   1.07596   1.67723   2.45025   2.55674   2.55674   2.55553   2.53694   2.51955   2.49476
     229.0   0.00980   0.01685   0.01641   0.02079   0.05051   0.05904   0.79229   1.07998   1.68261   2.45638   2.56261   2.56261   2.56084   2.54209   2.52458   2.49964
     229.1   0.00987   0.01696   0.01652   0.02093   0.05083   0.05940   0.79549   1.08400   1.68801   2.46251   2.56848   2.56848   2.56614   2.54724   2.52961   2.50453
     229.2   0.00994   0.01708   0.01664   0.02107   0.05114   0.05976   0.79870   1.08805   1.69342   2.46866   2.57437   2.57437   2.57146   2.55240   2.53465   2.50942
     229.3   0.01002   0.01720   0.01675   0.02121   0.05146   0.06012   0.80192   1.09210   1.69885   2.47482   2.58026   2.58026   2.57678   2.55756   2.53969   2.51432
     229.4   0.01009   0.01732   0.01687   0.02135   0.05177   0.06049   0.80515   1.09616   1.70428   2.48098   2.58616   2.58616   2.58211   2.56273   2.54474   2.51922
     229.5   0.01016   0.01744   0.01698   0.02150   0.05209   0.06085   0.80840   1.10024   1.70973   2.48716   2.59207   2.59207   2.58745   2.56791   2.54980   2.52413
     229.6   0.01023   0.01756   0.01710   0.02164   0.05241   0.06122   0.81165   1.10432   1.71519   2.49334   2.59798   2.59798   2.59279   2.57309   2.55486   2.52904
     229.7   0.01031   0.01768   0.01722   0.02179   0.05273   0.06159   0.81491   1.10842   1.72067   2.49954   2.60391   2.60391   2.59813   2.57828   2.55993   2.53396
     229.8   0.01038   0.01780   0.01733   0.02193   0.05306   0.06196   0.81818   1.11253   1.72615   2.50575   2.60984   2.60984   2.60349   2.58347   2.56500   2.53888
     229.9   0.01046   0.01792   0.01745   0.02208   0.05338   0.06233   0.82146   1.11665   1.73165   2.51196   2.61579   2.61579   2.60885   2.58867   2.57008   2.54381
     230.0   0.01053   0.01804   0.01757   0.02223   0.05371   0.06271   0.82476   1.12078   1.73717   2.51819   2.62174   2.62174   2.61422   2.59388   2.57517   2.54875
     230.1   0.01061   0.01817   0.01769   0.02238   0.05404   0.06309   0.82806   1.12493   1.74269   2.52442   2.62769   2.62769   2.61959   2.59909   2.58026   2.55369
     230.2   0.01068   0.01829   0.01782   0.02253   0.05437   0.06347   0.83137   1.12909   1.74823   2.53067   2.63366   2.63366   2.62497   2.60431   2.58535   2.55864
     230.3   0.01076   0.01841   0.01794   0.02268   0.05470   0.06385   0.83470   1.13325   1.75378   2.53693   2.63964   2.63964   2.63036   2.60953   2.59045   2.56359
     230.4   0.01083   0.01854   0.01806   0.02283   0.05504   0.06423   0.83803   1.13743   1.75934   2.54319   2.64562   2.64562   2.63575   2.61477   2.59556   2.56854
     230.5   0.01091   0.01867   0.01818   0.02298   0.05537   0.06462   0.84138   1.14163   1.76492   2.54947   2.65161   2.65161   2.64115   2.62000   2.60067   2.57351
     230.6   0.01099   0.01879   0.01831   0.02314   0.05571   0.06500   0.84473   1.14583   1.77051   2.55576   2.65762   2.65762   2.64656   2.62524   2.60579   2.57847
     230.7   0.01107   0.01892   0.01843   0.02329   0.05605   0.06539   0.84810   1.15005   1.77611   2.56205   2.66363   2.66363   2.65197   2.63049   2.61092   2.58345
     230.8   0.01115   0.01905   0.01856   0.02345   0.05639   0.06578   0.85147   1.15427   1.78172   2.56836   2.66964   2.66964   2.65739   2.63575   2.61605   2.58842
     230.9   0.01123   0.01918   0.01868   0.02360   0.05673   0.06618   0.85486   1.15851   1.78735   2.57468   2.67567   2.67567   2.66281   2.64101   2.62118   2.59341
     231.0   0.01131   0.01931   0.01881   0.02376   0.05708   0.06657   0.85826   1.16276   1.79299   2.58100   2.68170   2.68170   2.66825   2.64628   2.62633   2.59840
     231.1   0.01139   0.01944   0.01894   0.02392   0.05742   0.06697   0.86167   1.16703   1.79865   2.58734   2.68775   2.68775   2.67368   2.65155   2.63147   2.60339
     231.2   0.01147   0.01957   0.01907   0.02408   0.05777   0.06737   0.86508   1.17130   1.80431   2.59369   2.69380   2.69380   2.67913   2.65683   2.63663   2.60839
     231.3   0.01155   0.01970   0.01920   0.02424   0.05812   0.06777   0.86851   1.17559   1.80999   2.60005   2.69986   2.69986   2.68458   2.66211   2.64179   2.61340
     231.4   0.01163   0.01984   0.01933   0.02440   0.05847   0.06817   0.87195   1.17989   1.81568   2.60641   2.70593   2.70593   2.69004   2.66740   2.64695   2.61841
     231.5   0.01171   0.01997   0.01946   0.02456   0.05883   0.06858   0.87540   1.18420   1.82139   2.61279   2.71201   2.71201   2.69550   2.67270   2.65212   2.62342
     231.6   0.01179   0.02011   0.01959   0.02472   0.05918   0.06898   0.87886   1.18852   1.82711   2.61918   2.71809   2.71809   2.70097   2.67800   2.65730   2.62845
     231.7   0.01188   0.02024   0.01972   0.02488   0.05954   0.06939   0.88234   1.19286   1.83284   2.62558   2.72419   2.72419   2.70645   2.68331   2.66248   2.63347
     231.8   0.01196   0.02038   0.01986   0.02505   0.05990   0.06980   0.88582   1.19720   1.83858   2.63198   2.73029   2.73029   2.71193   2.68863   2.66767   2.63850
     231.9   0.01205   0.02052   0.01999   0.02521   0.06026   0.07022   0.88931   1.20156   1.84434   2.63840   2.73640   2.73640   2.71742   2.69395   2.67286   2.64354
     232.0   0.01213   0.02065   0.02012   0.02538   0.06062   0.07063   0.89281   1.20593   1.85011   2.64483   2.74252   2.74252   2.72292   2.69928   2.67806   2.64858
     232.1   0.01222   0.02079   0.02026   0.02555   0.06099   0.07105   0.89633   1.21032   1.85590   2.65127   2.74865   2.74865   2.72842   2.70461   2.68327   2.65363
     232.2   0.01230   0.02093   0.02040   0.02572   0.06135   0.07147   0.89985   1.21471   1.86169   2.65772   2.75478   2.75478   2.73393   2.70995   2.68848   2.65869
     232.3   0.01239   0.02107   0.02053   0.02588   0.06172   0.07189   0.90339   1.21912   1.86750   2.66418   2.76093   2.76093   2.73945   2.71530   2.69369   2.66375
     232.4   0.01247   0.02121   0.02067   0.02605   0.06209   0.07232   0.90694   1.22354   1.87333   2.67065   2.76708   2.76708   2.74497   2.72065   2.69891   2.66881
     232.5   0.01256   0.02136   0.02081   0.02623   0.06246   0.07274   0.91050   1.22797   1.87916   2.67713   2.77324   2.77324   2.75050   2.72601   2.70414   2.67388
     232.6   0.01265   0.02150   0.02095   0.02640   0.06284   0.07317   0.91406   1.23242   1.88501   2.68362   2.77942   2.77942   2.75604   2.73137   2.70938   2.67896
     232.7   0.01274   0.02164   0.02109   0.02657   0.06322   0.07360   0.91764   1.23687   1.89087   2.69012   2.78559   2.78559   2.76158   2.73674   2.71462   2.68404
     232.8   0.01283   0.02179   0.02123   0.02675   0.06359   0.07403   0.92123   1.24134   1.89675   2.69663   2.79178   2.79178   2.76713   2.74211   2.71986   2.68912
     232.9   0.01292   0.02193   0.02137   0.02692   0.06397   0.07447   0.92484   1.24582   1.90264   2.70315   2.79798   2.79798   2.77268   2.74750   2.72511   2.69421
     233.0   0.01301   0.02208   0.02152   0.02710   0.06436   0.07491   0.92845   1.25032   1.90854   2.70968   2.80418   2.80418   2.77824   2.75288   2.73037   2.69931
     233.1   0.01310   0.02223   0.02166   0.02727   0.06474   0.07534   0.93207   1.25482   1.91445   2.71622   2.81040   2.81040   2.78381   2.75828   2.73563   2.70441
     233.2   0.01319   0.02237   0.02181   0.02745   0.06512   0.07579   0.93571   1.25934   1.92038   2.72277   2.81662   2.81662   2.78939   2.76368   2.74090   2.70952
     233.3   0.01328   0.02252   0.02195   0.02763   0.06551   0.07623   0.93935   1.26387   1.92633   2.72933   2.82285   2.82285   2.79497   2.76908   2.74617   2.71463
     233.4   0.01337   0.02267   0.02210   0.02781   0.06590   0.07668   0.94301   1.26842   1.93228   2.73590   2.82909   2.82909   2.80055   2.77450   2.75145   2.71975
     233.5   0.01347   0.02282   0.02224   0.02799   0.06629   0.07712   0.94668   1.27297   1.93825   2.74248   2.83533   2.83533   2.80615   2.77991   2.75674   2.72488
     233.6   0.01356   0.02298   0.02239   0.02817   0.06669   0.07757   0.95036   1.27754   1.94423   2.74907   2.84159   2.84159   2.81175   2.78534   2.76203   2.73000
     233.7   0.01365   0.02313   0.02254   0.02836   0.06708   0.07803   0.95405   1.28212   1.95023   2.75568   2.84785   2.84785   2.81736   2.79077   2.76733   2.73514
     233.8   0.01375   0.02328   0.02269   0.02854   0.06748   0.07848   0.95775   1.28671   1.95623   2.76229   2.85412   2.85412   2.82297   2.79620   2.77263   2.74028
     233.9   0.01384   0.02343   0.02284   0.02873   0.06788   0.07894   0.96146   1.29132   1.96226   2.76891   2.86041   2.86041   2.82859   2.80165   2.77794   2.74542
     234.0   0.01394   0.02359   0.02299   0.02891   0.06828   0.07940   0.96518   1.29594   1.96829   2.77554   2.86670   2.86670   2.83421   2.80709   2.78325   2.75057
     234.1   0.01404   0.02375   0.02314   0.02910   0.06869   0.07986   0.96892   1.30057   1.97434   2.78219   2.87299   2.87299   2.83985   2.81255   2.78857   2.75573
     234.2   0.01413   0.02390   0.02330   0.02929   0.06909   0.08032   0.97266   1.30521   1.98040   2.78884   2.87930   2.87930   2.84549   2.81801   2.79390   2.76089
     234.3   0.01423   0.02406   0.02345   0.02948   0.06950   0.08079   0.97642   1.30987   1.98648   2.79551   2.88562   2.88562   2.85113   2.82348   2.79923   2.76606
     234.4   0.01433   0.02422   0.02361   0.02967   0.06991   0.08126   0.98019   1.31453   1.99257   2.80218   2.89194   2.89194   2.85678   2.82895   2.80456   2.77123
     234.5   0.01443   0.02438   0.02376   0.02986   0.07032   0.08173   0.98397   1.31921   1.99867   2.80886   2.89827   2.89827   2.86244   2.83443   2.80991   2.77641
     234.6   0.01453   0.02454   0.02392   0.03005   0.07074   0.08220   0.98776   1.32391   2.00479   2.81556   2.90461   2.90461   2.86811   2.83991   2.81526   2.78159
     234.7   0.01463   0.02470   0.02408   0.03025   0.07115   0.08268   0.99156   1.32861   2.01092   2.82226   2.91096   2.91096   2.87378   2.84540   2.82061   2.78678
     234.8   0.01473   0.02486   0.02424   0.03044   0.07157   0.08315   0.99538   1.33333   2.01706   2.82898   2.91732   2.91732   2.87946   2.85090   2.82597   2.79197
     234.9   0.01483   0.02503   0.02440   0.03064   0.07199   0.08363   0.99920   1.33807   2.02322   2.83570   2.92369   2.92369   2.88514   2.85640   2.83134   2.79717
     235.0   0.01493   0.02519   0.02456   0.03083   0.07241   0.08412   1.00304   1.34281   2.02939   2.84244   2.93006   2.93006   2.89083   2.86191   2.83671   2.80238
     235.1   0.01503   0.02535   0.02472   0.03103   0.07284   0.08460   1.00689   1.34757   2.03557   2.84919   2.93645   2.93645   2.89653   2.86742   2.84208   2.80759
     235.2   0.01514   0.02552   0.02488   0.03123   0.07327   0.08509   1.01075   1.35234   2.04177   2.85594   2.94284   2.94284   2.90224   2.87295   2.84747   2.81280
     235.3   0.01524   0.02569   0.02504   0.03143   0.07369   0.08558   1.01462   1.35712   2.04798   2.86271   2.94924   2.94924   2.90795   2.87847   2.85286   2.81802
     235.4   0.01534   0.02585   0.02521   0.03163   0.07413   0.08607   1.01850   1.36192   2.05420   2.86949   2.95565   2.95565   2.91366   2.88401   2.85825   2.82325
     235.5   0.01545   0.02602   0.02537   0.03183   0.07456   0.08656   1.02240   1.36673   2.06044   2.87627   2.96207   2.96207   2.91939   2.88954   2.86365   2.82848
     235.6   0.01555   0.02619   0.02554   0.03204   0.07499   0.08706   1.02630   1.37155   2.06669   2.88307   2.96849   2.96849   2.92512   2.89509   2.86906   2.83372
     235.7   0.01566   0.02636   0.02570   0.03224   0.07543   0.08756   1.03022   1.37638   2.07296   2.88988   2.97493   2.97493   2.93085   2.90064   2.87447   2.83896
     235.8   0.01577   0.02654   0.02587   0.03245   0.07587   0.08806   1.03415   1.38123   2.07924   2.89670   2.98137   2.98137   2.93660   2.90620   2.87989   2.84421
     235.9   0.01587   0.02671   0.02604   0.03266   0.07631   0.08857   1.03809   1.38609   2.08553   2.90353   2.98782   2.98782   2.94235   2.91176   2.88531   2.84946
     236.0   0.01598   0.02688   0.02621   0.03286   0.07676   0.08907   1.04204   1.39096   2.09184   2.91037   2.99428   2.99428   2.94810   2.91733   2.89074   2.85472
     236.1   0.01609   0.02706   0.02638   0.03307   0.07720   0.08958   1.04601   1.39585   2.09816   2.91722   3.00075   3.00075   2.95386   2.92291   2.89617   2.85998
     236.2   0.01620   0.02723   0.02655   0.03328   0.07765   0.09009   1.04998   1.40075   2.10449   2.92408   3.00723   3.00723   2.95963   2.92849   2.90161   2.86525
     236.3   0.01631   0.02741   0.02672   0.03350   0.07810   0.09061   1.05397   1.40566   2.11084   2.93095   3.01372   3.01372   2.96541   2.93407   2.90706   2.87052
     236.4   0.01642   0.02759   0.02690   0.03371   0.07856   0.09112   1.05797   1.41059   2.11720   2.93783   3.02021   3.02021   2.97119   2.93967   2.91251   2.87580
     236.5   0.01653   0.02777   0.02707   0.03392   0.07901   0.09164   1.06198   1.41553   2.12358   2.94472   3.02672   3.02672   2.97698   2.94527   2.91797   2.88109
     236.6   0.01664   0.02794   0.02725   0.03414   0.07947   0.09216   1.06601   1.42048   2.12996   2.95162   3.03323   3.03323   2.98277   2.95087   2.92343   2.88638
     236.7   0.01676   0.02813   0.02743   0.03435   0.07993   0.09269   1.07004   1.42544   2.13637   2.95853   3.03975   3.03975   2.98858   2.95648   2.92890   2.89167
     236.8   0.01687   0.02831   0.02760   0.03457   0.08039   0.09321   1.07409   1.43042   2.14278   2.96546   3.04628   3.04628   2.99438   2.96210   2.93437   2.89698
     236.9   0.01698   0.02849   0.02778   0.03479   0.08085   0.09374   1.07815   1.43541   2.14922   2.97239   3.05282   3.05282   3.00020   2.96773   2.93985   2.90228
     237.0   0.01710   0.02867   0.02796   0.03501   0.08132   0.09427   1.08222   1.44042   2.15566   2.97933   3.05936   3.05936   3.00602   2.97336   2.94534   2.90759
     237.1   0.01721   0.02886   0.02814   0.03523   0.08179   0.09481   1.08630   1.44543   2.16212   2.98629   3.06592   3.06592   3.01185   2.97899   2.95083   2.91291
     237.2   0.01733   0.02904   0.02832   0.03545   0.08226   0.09534   1.09039   1.45046   2.16859   2.99325   3.07248   3.07248   3.01768   2.98463   2.95633   2.91823
     237.3   0.01745   0.02923   0.02851   0.03568   0.08273   0.09588   1.09450   1.45551   2.17508   3.00023   3.07905   3.07905   3.02352   2.99028   2.96183   2.92356
     237.4   0.01756   0.02942   0.02869   0.03590   0.08321   0.09643   1.09862   1.46057   2.18158   3.00721   3.08563   3.08563   3.02937   2.99593   2.96734   2.92889
     237.5   0.01768   0.02961   0.02887   0.03613   0.08369   0.09697   1.10275   1.46564   2.18809   3.01421   3.09222   3.09222   3.03522   3.00159   2.97286   2.93423
     237.6   0.01780   0.02980   0.02906   0.03635   0.08417   0.09752   1.10689   1.47072   2.19462   3.02121   3.09882   3.09882   3.04108   3.00726   2.97838   2.93958
     237.7   0.01792   0.02999   0.02925   0.03658   0.08465   0.09807   1.11105   1.47582   2.20116   3.02823   3.10543   3.10543   3.04695   3.01293   2.98390   2.94493
