        BT    Band20    Band21    Band22    Band23    Band24    Band25    Band27    Band28    Band29    Band31    Band32    Band33    Band34    Band35    Band36
     196.7   0.00068   0.00131   0.00123   0.00162   0.00531   0.00635   0.17186   0.26512   0.49912   0.96124   1.08373   1.17755   1.18962   1.19612   1.20177
     196.8   0.00068   0.00133   0.00124   0.00164   0.00535   0.00640   0.17280   0.26646   0.50130   0.96449   1.08709   1.18084   1.19287   1.19934   1.20494
     196.9   0.00069   0.00134   0.00125   0.00165   0.00540   0.00645   0.17375   0.26781   0.50348   0.96774   1.09046   1.18414   1.19612   1.20256   1.20811
     197.0   0.00070   0.00135   0.00126   0.00167   0.00544   0.00651   0.17470   0.26916   0.50567   0.97101   1.09383   1.18745   1.19939   1.20579   1.21129
     197.1   0.00070   0.00136   0.00127   0.00168   0.00549   0.00656   0.17565   0.27052   0.50787   0.97428   1.09721   1.19076   1.20266   1.20902   1.21448
     197.2   0.00071   0.00138   0.00129   0.00170   0.00553   0.00661   0.17661   0.27188   0.51008   0.97756   1.10060   1.19407   1.20593   1.21226   1.21767
     197.3   0.00072   0.00139   0.00130   0.00171   0.00558   0.00667   0.17758   0.27325   0.51229   0.98085   1.10399   1.19740   1.20921   1.21550   1.22086
     197.4   0.00072   0.00140   0.00131   0.00173   0.00562   0.00672   0.17854   0.27462   0.51451   0.98414   1.10739   1.20073   1.21249   1.21875   1.22406
     197.5   0.00073   0.00141   0.00132   0.00174   0.00567   0.00678   0.17952   0.27600   0.51673   0.98745   1.11080   1.20406   1.21578   1.22201   1.22727
     197.6   0.00074   0.00143   0.00134   0.00176   0.00572   0.00683   0.18049   0.27739   0.51897   0.99076   1.11422   1.20740   1.21908   1.22526   1.23048
     197.7   0.00074   0.00144   0.00135   0.00178   0.00577   0.00689   0.18147   0.27878   0.52121   0.99407   1.11764   1.21075   1.22238   1.22853   1.23370
     197.8   0.00075   0.00145   0.00136   0.00179   0.00581   0.00694   0.18246   0.28017   0.52346   0.99740   1.12107   1.21410   1.22569   1.23180   1.23692
     197.9   0.00076   0.00147   0.00137   0.00181   0.00586   0.00700   0.18345   0.28157   0.52571   1.00074   1.12451   1.21746   1.22900   1.23508   1.24014
     198.0   0.00077   0.00148   0.00139   0.00182   0.00591   0.00706   0.18444   0.28298   0.52798   1.00408   1.12795   1.22082   1.23232   1.23836   1.24337
     198.1   0.00077   0.00149   0.00140   0.00184   0.00596   0.00711   0.18544   0.28439   0.53025   1.00743   1.13140   1.22419   1.23565   1.24165   1.24661
     198.2   0.00078   0.00151   0.00141   0.00186   0.00601   0.00717   0.18644   0.28581   0.53253   1.01078   1.13486   1.22757   1.23898   1.24494   1.24985
     198.3   0.00079   0.00152   0.00142   0.00187   0.00606   0.00723   0.18745   0.28724   0.53481   1.01415   1.13832   1.23095   1.24231   1.24824   1.25310
     198.4   0.00080   0.00154   0.00144   0.00189   0.00611   0.00729   0.18846   0.28867   0.53711   1.01752   1.14180   1.23433   1.24565   1.25154   1.25635
     198.5   0.00080   0.00155   0.00145   0.00191   0.00616   0.00734   0.18948   0.29010   0.53941   1.02090   1.14528   1.23773   1.24900   1.25485   1.25961
     198.6   0.00081   0.00156   0.00146   0.00193   0.00621   0.00740   0.19050   0.29154   0.54172   1.02429   1.14876   1.24113   1.25235   1.25816   1.26287
     198.7   0.00082   0.00158   0.00148   0.00194   0.00626   0.00746   0.19152   0.29299   0.54403   1.02769   1.15226   1.24453   1.25571   1.26148   1.26614
     198.8   0.00083   0.00159   0.00149   0.00196   0.00631   0.00752   0.19255   0.29444   0.54636   1.03109   1.15576   1.24794   1.25907   1.26481   1.26941
     198.9   0.00084   0.00161   0.00150   0.00198   0.00636   0.00758   0.19359   0.29590   0.54869   1.03450   1.15926   1.25136   1.26244   1.26814   1.27269
     199.0   0.00084   0.00162   0.00152   0.00200   0.00641   0.00764   0.19462   0.29736   0.55103   1.03792   1.16278   1.25479   1.26582   1.27147   1.27597
     199.1   0.00085   0.00164   0.00153   0.00201   0.00646   0.00771   0.19567   0.29883   0.55338   1.04135   1.16630   1.25821   1.26920   1.27482   1.27926
     199.2   0.00086   0.00165   0.00155   0.00203   0.00652   0.00777   0.19671   0.30031   0.55573   1.04479   1.16983   1.26165   1.27259   1.27816   1.28256
     199.3   0.00087   0.00167   0.00156   0.00205   0.00657   0.00783   0.19777   0.30179   0.55809   1.04823   1.17337   1.26509   1.27598   1.28152   1.28585
     199.4   0.00088   0.00168   0.00158   0.00207   0.00662   0.00789   0.19882   0.30328   0.56046   1.05168   1.17691   1.26854   1.27938   1.28487   1.28916
     199.5   0.00088   0.00170   0.00159   0.00209   0.00668   0.00795   0.19988   0.30477   0.56284   1.05514   1.18046   1.27199   1.28278   1.28824   1.29247
     199.6   0.00089   0.00171   0.00160   0.00211   0.00673   0.00802   0.20095   0.30627   0.56522   1.05861   1.18402   1.27545   1.28619   1.29161   1.29578
     199.7   0.00090   0.00173   0.00162   0.00212   0.00678   0.00808   0.20202   0.30777   0.56762   1.06209   1.18758   1.27892   1.28960   1.29498   1.29910
     199.8   0.00091   0.00174   0.00163   0.00214   0.00684   0.00815   0.20309   0.30928   0.57002   1.06557   1.19115   1.28239   1.29303   1.29836   1.30243
     199.9   0.00092   0.00176   0.00165   0.00216   0.00689   0.00821   0.20417   0.31080   0.57242   1.06906   1.19473   1.28586   1.29645   1.30175   1.30576
     200.0   0.00093   0.00178   0.00166   0.00218   0.00695   0.00828   0.20526   0.31232   0.57484   1.07256   1.19832   1.28935   1.29988   1.30514   1.30909
     200.1   0.00094   0.00179   0.00168   0.00220   0.00701   0.00834   0.20635   0.31385   0.57726   1.07607   1.20191   1.29284   1.30332   1.30853   1.31244
     200.2   0.00094   0.00181   0.00169   0.00222   0.00706   0.00841   0.20744   0.31538   0.57970   1.07958   1.20551   1.29633   1.30676   1.31193   1.31578
     200.3   0.00095   0.00182   0.00171   0.00224   0.00712   0.00847   0.20854   0.31692   0.58214   1.08311   1.20912   1.29983   1.31021   1.31534   1.31913
     200.4   0.00096   0.00184   0.00172   0.00226   0.00718   0.00854   0.20964   0.31847   0.58458   1.08664   1.21274   1.30334   1.31367   1.31875   1.32249
     200.5   0.00097   0.00186   0.00174   0.00228   0.00723   0.00861   0.21075   0.32002   0.58704   1.09018   1.21636   1.30685   1.31713   1.32217   1.32585
     200.6   0.00098   0.00187   0.00176   0.00230   0.00729   0.00868   0.21186   0.32158   0.58950   1.09372   1.21999   1.31037   1.32060   1.32560   1.32922
     200.7   0.00099   0.00189   0.00177   0.00232   0.00735   0.00875   0.21298   0.32314   0.59197   1.09728   1.22363   1.31390   1.32407   1.32903   1.33259
     200.8   0.00100   0.00191   0.00179   0.00234   0.00741   0.00881   0.21410   0.32471   0.59445   1.10084   1.22727   1.31743   1.32755   1.33246   1.33597
     200.9   0.00101   0.00192   0.00180   0.00236   0.00747   0.00888   0.21523   0.32629   0.59694   1.10441   1.23092   1.32096   1.33103   1.33590   1.33935
     201.0   0.00102   0.00194   0.00182   0.00238   0.00753   0.00895   0.21636   0.32787   0.59943   1.10799   1.23458   1.32451   1.33452   1.33935   1.34274
     201.1   0.00103   0.00196   0.00184   0.00240   0.00759   0.00902   0.21749   0.32946   0.60193   1.11158   1.23825   1.32805   1.33801   1.34280   1.34613
     201.2   0.00104   0.00198   0.00185   0.00242   0.00765   0.00909   0.21864   0.33105   0.60444   1.11517   1.24192   1.33161   1.34151   1.34625   1.34953
     201.3   0.00105   0.00199   0.00187   0.00245   0.00771   0.00917   0.21978   0.33265   0.60696   1.11878   1.24560   1.33517   1.34502   1.34972   1.35293
     201.4   0.00106   0.00201   0.00189   0.00247   0.00777   0.00924   0.22093   0.33426   0.60949   1.12239   1.24929   1.33874   1.34853   1.35318   1.35634
     201.5   0.00107   0.00203   0.00190   0.00249   0.00783   0.00931   0.22209   0.33587   0.61202   1.12601   1.25298   1.34231   1.35205   1.35666   1.35976
     201.6   0.00108   0.00205   0.00192   0.00251   0.00789   0.00938   0.22325   0.33749   0.61456   1.12964   1.25669   1.34589   1.35557   1.36014   1.36318
     201.7   0.00109   0.00207   0.00194   0.00253   0.00796   0.00946   0.22441   0.33912   0.61711   1.13327   1.26040   1.34947   1.35910   1.36362   1.36660
     201.8   0.00110   0.00208   0.00195   0.00255   0.00802   0.00953   0.22558   0.34075   0.61967   1.13692   1.26411   1.35307   1.36264   1.36711   1.37003
     201.9   0.00111   0.00210   0.00197   0.00258   0.00808   0.00960   0.22676   0.34239   0.62224   1.14057   1.26784   1.35666   1.36618   1.37060   1.37347
     202.0   0.00112   0.00212   0.00199   0.00260   0.00815   0.00968   0.22794   0.34403   0.62481   1.14423   1.27157   1.36027   1.36972   1.37411   1.37691
     202.1   0.00113   0.00214   0.00201   0.00262   0.00821   0.00975   0.22913   0.34568   0.62740   1.14790   1.27531   1.36388   1.37327   1.37761   1.38035
     202.2   0.00114   0.00216   0.00202   0.00264   0.00828   0.00983   0.23032   0.34734   0.62999   1.15157   1.27905   1.36749   1.37683   1.38112   1.38380
     202.3   0.00115   0.00218   0.00204   0.00267   0.00834   0.00991   0.23151   0.34900   0.63259   1.15526   1.28281   1.37111   1.38040   1.38464   1.38726
     202.4   0.00116   0.00220   0.00206   0.00269   0.00841   0.00998   0.23271   0.35067   0.63519   1.15895   1.28657   1.37474   1.38396   1.38816   1.39072
     202.5   0.00117   0.00222   0.00208   0.00271   0.00847   0.01006   0.23392   0.35235   0.63781   1.16265   1.29034   1.37837   1.38754   1.39169   1.39419
     202.6   0.00118   0.00224   0.00210   0.00274   0.00854   0.01014   0.23513   0.35403   0.64043   1.16636   1.29411   1.38201   1.39112   1.39523   1.39766
     202.7   0.00119   0.00226   0.00212   0.00276   0.00861   0.01022   0.23634   0.35572   0.64306   1.17008   1.29789   1.38566   1.39471   1.39877   1.40114
     202.8   0.00120   0.00228   0.00213   0.00278   0.00867   0.01029   0.23756   0.35741   0.64570   1.17380   1.30168   1.38931   1.39830   1.40231   1.40462
     202.9   0.00121   0.00230   0.00215   0.00281   0.00874   0.01037   0.23879   0.35911   0.64835   1.17754   1.30548   1.39297   1.40190   1.40586   1.40811
     203.0   0.00122   0.00232   0.00217   0.00283   0.00881   0.01045   0.24002   0.36082   0.65101   1.18128   1.30929   1.39663   1.40550   1.40942   1.41160
     203.1   0.00124   0.00234   0.00219   0.00286   0.00888   0.01053   0.24126   0.36253   0.65367   1.18503   1.31310   1.40030   1.40911   1.41298   1.41510
     203.2   0.00125   0.00236   0.00221   0.00288   0.00895   0.01061   0.24250   0.36425   0.65634   1.18879   1.31692   1.40398   1.41273   1.41655   1.41860
     203.3   0.00126   0.00238   0.00223   0.00291   0.00902   0.01070   0.24374   0.36598   0.65903   1.19255   1.32075   1.40766   1.41635   1.42012   1.42211
     203.4   0.00127   0.00240   0.00225   0.00293   0.00909   0.01078   0.24499   0.36771   0.66171   1.19633   1.32458   1.41135   1.41997   1.42370   1.42563
     203.5   0.00128   0.00242   0.00227   0.00296   0.00916   0.01086   0.24625   0.36945   0.66441   1.20011   1.32842   1.41504   1.42361   1.42728   1.42915
     203.6   0.00129   0.00244   0.00229   0.00298   0.00923   0.01094   0.24751   0.37120   0.66712   1.20390   1.33227   1.41874   1.42724   1.43087   1.43267
     203.7   0.00130   0.00246   0.00231   0.00301   0.00930   0.01103   0.24878   0.37295   0.66983   1.20770   1.33613   1.42245   1.43089   1.43447   1.43620
     203.8   0.00132   0.00248   0.00233   0.00303   0.00937   0.01111   0.25005   0.37471   0.67256   1.21151   1.33999   1.42616   1.43454   1.43807   1.43974
     203.9   0.00133   0.00251   0.00235   0.00306   0.00945   0.01120   0.25133   0.37647   0.67529   1.21533   1.34386   1.42988   1.43819   1.44167   1.44328
     204.0   0.00134   0.00253   0.00237   0.00309   0.00952   0.01128   0.25261   0.37825   0.67803   1.21915   1.34774   1.43360   1.44185   1.44528   1.44682
     204.1   0.00135   0.00255   0.00239   0.00311   0.00959   0.01137   0.25390   0.38003   0.68077   1.22298   1.35163   1.43733   1.44552   1.44890   1.45037
     204.2   0.00136   0.00257   0.00241   0.00314   0.00967   0.01146   0.25519   0.38181   0.68353   1.22683   1.35552   1.44107   1.44919   1.45252   1.45393
     204.3   0.00138   0.00259   0.00243   0.00317   0.00974   0.01154   0.25649   0.38360   0.68630   1.23067   1.35942   1.44481   1.45287   1.45615   1.45749
     204.4   0.00139   0.00262   0.00245   0.00319   0.00982   0.01163   0.25780   0.38540   0.68907   1.23453   1.36333   1.44856   1.45656   1.45978   1.46106
     204.5   0.00140   0.00264   0.00248   0.00322   0.00989   0.01172   0.25910   0.38721   0.69185   1.23840   1.36725   1.45231   1.46025   1.46342   1.46463
     204.6   0.00141   0.00266   0.00250   0.00325   0.00997   0.01181   0.26042   0.38902   0.69464   1.24227   1.37117   1.45608   1.46394   1.46707   1.46821
     204.7   0.00143   0.00268   0.00252   0.00327   0.01005   0.01190   0.26174   0.39084   0.69744   1.24616   1.37510   1.45984   1.46765   1.47072   1.47179
     204.8   0.00144   0.00271   0.00254   0.00330   0.01012   0.01199   0.26307   0.39267   0.70025   1.25005   1.37904   1.46362   1.47135   1.47438   1.47538
     204.9   0.00145   0.00273   0.00256   0.00333   0.01020   0.01208   0.26440   0.39450   0.70306   1.25395   1.38298   1.46740   1.47507   1.47804   1.47897
     205.0   0.00147   0.00275   0.00258   0.00336   0.01028   0.01217   0.26573   0.39634   0.70589   1.25785   1.38694   1.47118   1.47879   1.48170   1.48257
     205.1   0.00148   0.00278   0.00261   0.00339   0.01036   0.01226   0.26707   0.39818   0.70872   1.26177   1.39090   1.47497   1.48251   1.48538   1.48618
     205.2   0.00149   0.00280   0.00263   0.00342   0.01044   0.01235   0.26842   0.40004   0.71156   1.26569   1.39487   1.47877   1.48624   1.48906   1.48979
     205.3   0.00151   0.00283   0.00265   0.00344   0.01052   0.01245   0.26977   0.40190   0.71441   1.26963   1.39884   1.48257   1.48998   1.49274   1.49340
     205.4   0.00152   0.00285   0.00267   0.00347   0.01060   0.01254   0.27113   0.40376   0.71727   1.27357   1.40282   1.48638   1.49372   1.49643   1.49702
     205.5   0.00153   0.00287   0.00270   0.00350   0.01068   0.01263   0.27250   0.40563   0.72014   1.27752   1.40681   1.49020   1.49747   1.50012   1.50065
     205.6   0.00155   0.00290   0.00272   0.00353   0.01076   0.01273   0.27387   0.40751   0.72302   1.28148   1.41081   1.49402   1.50122   1.50382   1.50428
     205.7   0.00156   0.00292   0.00274   0.00356   0.01084   0.01282   0.27524   0.40940   0.72590   1.28544   1.41482   1.49785   1.50498   1.50753   1.50791
     205.8   0.00157   0.00295   0.00277   0.00359   0.01093   0.01292   0.27662   0.41130   0.72879   1.28942   1.41883   1.50168   1.50875   1.51124   1.51155
     205.9   0.00159   0.00297   0.00279   0.00362   0.01101   0.01302   0.27801   0.41320   0.73170   1.29340   1.42285   1.50553   1.51252   1.51496   1.51520
     206.0   0.00160   0.00300   0.00282   0.00365   0.01109   0.01311   0.27940   0.41510   0.73461   1.29739   1.42688   1.50937   1.51630   1.51868   1.51885
     206.1   0.00162   0.00302   0.00284   0.00368   0.01118   0.01321   0.28079   0.41702   0.73753   1.30139   1.43091   1.51322   1.52008   1.52241   1.52251
     206.2   0.00163   0.00305   0.00286   0.00371   0.01126   0.01331   0.28220   0.41894   0.74046   1.30540   1.43496   1.51708   1.52387   1.52614   1.52617
     206.3   0.00165   0.00308   0.00289   0.00374   0.01135   0.01341   0.28361   0.42087   0.74339   1.30942   1.43901   1.52095   1.52766   1.52988   1.52984
     206.4   0.00166   0.00310   0.00291   0.00378   0.01143   0.01351   0.28502   0.42280   0.74634   1.31345   1.44307   1.52482   1.53146   1.53363   1.53351
     206.5   0.00168   0.00313   0.00294   0.00381   0.01152   0.01361   0.28644   0.42475   0.74929   1.31748   1.44713   1.52870   1.53527   1.53738   1.53719
     206.6   0.00169   0.00315   0.00296   0.00384   0.01161   0.01371   0.28787   0.42670   0.75226   1.32152   1.45121   1.53258   1.53908   1.54114   1.54088
     206.7   0.00171   0.00318   0.00299   0.00387   0.01169   0.01381   0.28930   0.42865   0.75523   1.32557   1.45529   1.53647   1.54290   1.54490   1.54456
     206.8   0.00172   0.00321   0.00301   0.00390   0.01178   0.01392   0.29073   0.43062   0.75821   1.32963   1.45937   1.54037   1.54672   1.54867   1.54826
     206.9   0.00174   0.00324   0.00304   0.00394   0.01187   0.01402   0.29218   0.43259   0.76120   1.33370   1.46347   1.54427   1.55055   1.55244   1.55196
     207.0   0.00175   0.00326   0.00306   0.00397   0.01196   0.01412   0.29362   0.43457   0.76420   1.33778   1.46757   1.54818   1.55439   1.55622   1.55566
     207.1   0.00177   0.00329   0.00309   0.00400   0.01205   0.01423   0.29508   0.43655   0.76721   1.34186   1.47168   1.55209   1.55823   1.56000   1.55937
     207.2   0.00178   0.00332   0.00312   0.00403   0.01214   0.01433   0.29654   0.43854   0.77023   1.34596   1.47580   1.55601   1.56208   1.56379   1.56309
     207.3   0.00180   0.00335   0.00314   0.00407   0.01223   0.01444   0.29800   0.44054   0.77325   1.35006   1.47993   1.55994   1.56593   1.56759   1.56681
     207.4   0.00181   0.00337   0.00317   0.00410   0.01232   0.01455   0.29948   0.44255   0.77629   1.35417   1.48406   1.56387   1.56979   1.57139   1.57054
     207.5   0.00183   0.00340   0.00320   0.00414   0.01242   0.01465   0.30095   0.44456   0.77933   1.35829   1.48820   1.56781   1.57365   1.57520   1.57427
     207.6   0.00185   0.00343   0.00322   0.00417   0.01251   0.01476   0.30244   0.44658   0.78239   1.36242   1.49235   1.57175   1.57752   1.57901   1.57801
     207.7   0.00186   0.00346   0.00325   0.00420   0.01260   0.01487   0.30392   0.44861   0.78545   1.36656   1.49651   1.57571   1.58140   1.58283   1.58175
     207.8   0.00188   0.00349   0.00328   0.00424   0.01270   0.01498   0.30542   0.45065   0.78852   1.37070   1.50067   1.57966   1.58528   1.58665   1.58550
